Source,File_Name,Cycle_Duration_sec,V_max,V_min,V_mean,C_rate_max,C_rate_min,C_rate_mean,Temp_max,Temp_mean,Target_Capacity_Ah,battery_id,cycle,chI,disI,SOH,RUL,SOC (%),Current (A),Ambient Temp (°C),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class
CSV_1,0,0.0,4.135494048240914,3.871291026244093,0.0,0.0,0.0,1.4180857261690976,28.597793154803558,33.529419138099094,1.1367067684770795,B7,173.0,1.4180857261690976,1.9896551321512987,56.83533842385399,77.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.199814599918479,3.3050209404327955,0.0,0.0,0.0,1.3733882894773766,24.58419122295904,32.34822488220019,1.1299208193761563,B7,174.0,1.3733882894773766,1.988715223571784,56.49604096880783,76.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.213251104929405,3.509518596601953,0.0,0.0,0.0,1.3223793174824898,26.99608859107676,33.27341657926001,1.124134345821718,B7,175.0,1.3223793174824898,2.048385431032432,56.20671729108589,75.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.213705667847513,3.241182647535056,0.0,0.0,0.0,1.5908158218319697,26.15800895568763,32.223663063930125,1.1168736753599025,B7,176.0,1.5908158218319697,1.8887914054367017,55.84368376799512,74.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.183334293443463,3.683011989458013,0.0,0.0,0.0,1.4908650151517429,25.866224403572943,28.850119852451897,1.113577940423101,B7,177.0,1.4908650151517429,1.9870828121005828,55.67889702115505,73.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.164843597142723,4.138893999639365,0.0,0.0,0.0,1.6283558093201171,28.50130518927796,31.93291824013364,1.1126407787361094,B7,178.0,1.6283558093201171,1.9063432284617583,55.63203893680547,72.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.117575682205141,3.4140012901342924,0.0,0.0,0.0,1.5060556598305088,25.85733440725778,33.80244034289195,1.102666628600098,B7,179.0,1.5060556598305088,2.2038768948688503,55.13333143000491,71.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.192396417494088,3.460828396233321,0.0,0.0,0.0,1.424952682591959,24.87383188889172,33.39232122056349,1.106620376134432,B7,180.0,1.424952682591959,2.0455825951104853,55.3310188067216,70.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.1475577453279175,3.5042782314671337,0.0,0.0,0.0,1.3451916020991586,24.0891015498426,36.103802428166325,1.0956222313721882,B7,181.0,1.3451916020991586,1.9111236901608428,54.78111156860941,69.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.168396904085025,3.439918147960099,0.0,0.0,0.0,1.3819036307573194,26.14555878038788,33.36678699088579,1.0816208657112143,B7,182.0,1.3819036307573194,1.9385419349597963,54.08104328556072,68.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.264641975365036,3.654560839616237,0.0,0.0,0.0,1.3547225217164212,27.42542979698645,33.794283123836195,1.086878122790527,B7,183.0,1.3547225217164212,2.007569980099979,54.34390613952637,67.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.160673701345233,3.379748319280644,0.0,0.0,0.0,1.4399969173010172,27.635395934804933,34.80466474668526,1.0798409926947596,B7,184.0,1.4399969173010172,2.114833900182824,53.99204963473798,66.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.224088572722874,3.888350517161462,0.0,0.0,0.0,1.3631157515785712,25.59107807351558,31.471849955420783,1.079639012932907,B7,185.0,1.3631157515785712,1.896305446732777,53.98195064664535,65.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.266562110087059,3.438711506881437,0.0,0.0,0.0,1.249959995228076,27.000853826131664,33.26753330680697,1.0691318673968468,B7,186.0,1.249959995228076,1.9207054162319608,53.456593369842345,64.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.187628400093225,3.1994435213394468,0.0,0.0,0.0,1.1492699615093815,27.542066604599547,31.014725589153112,1.0669275510128606,B7,187.0,1.1492699615093815,2.1111140007769125,53.34637755064304,63.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.166479445007746,3.610188872996773,0.0,0.0,0.0,1.2639951536325833,27.32645096049589,32.094178172447684,1.0630940890929983,B7,188.0,1.2639951536325833,2.0962730419903592,53.15470445464992,62.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.190031592874785,3.3136135936717164,0.0,0.0,0.0,1.309640778302254,27.277409662437723,33.47682003860477,1.0575195059175426,B7,189.0,1.309640778302254,2.0103746358354786,52.87597529587713,61.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.130676333716919,3.401462022241357,0.0,0.0,0.0,1.399322280386999,26.765855039863133,35.666867607376346,1.03981204741553,B7,190.0,1.399322280386999,1.9888032010088983,51.99060237077651,60.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.150701591307097,3.277703646239321,0.0,0.0,0.0,1.374185652569416,29.412517466951925,34.326830855951656,1.0435458012147234,B7,191.0,1.374185652569416,1.969751794380159,52.17729006073617,59.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.226300811613164,3.86772299469418,0.0,0.0,0.0,1.422190415180108,29.684479503786942,32.2122951499151,1.0369047463279355,B7,192.0,1.422190415180108,1.9677774818493816,51.845237316396776,58.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.220072129353403,3.878740370280362,0.0,0.0,0.0,1.2686063589190182,27.38811574401428,33.62218240158873,1.0319970804322054,B7,193.0,1.2686063589190182,2.0652121464579234,51.59985402161027,57.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.138900146836988,3.7693941291760074,0.0,0.0,0.0,1.5538465279493452,27.583995448267043,35.003422757984296,1.03244813430152,B7,194.0,1.5538465279493452,2.0675214828438047,51.622406715076,56.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.1845930689192885,3.630438939545947,0.0,0.0,0.0,1.3609490581117925,25.965742093816548,30.66863236084689,1.0272552971658349,B7,195.0,1.3609490581117925,1.9960744096130767,51.36276485829174,55.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.207345372922738,3.310392510212761,0.0,0.0,0.0,1.367896063176748,27.307496118034315,30.90981553574264,1.0105977383055305,B7,196.0,1.367896063176748,2.1544192066131505,50.52988691527652,54.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.224575249663903,2.8147224029204745,0.0,0.0,0.0,1.411436087497124,23.822541545488253,33.990637211187334,1.0110477299244964,B7,197.0,1.411436087497124,2.1394162084945103,50.55238649622482,53.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.234173781557821,3.399664250507131,0.0,0.0,0.0,1.479103844429004,24.554464136595477,34.03945569603356,1.0035119414026996,B7,198.0,1.479103844429004,1.9919959055004124,50.17559707013498,52.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.178779843864015,3.814652801592093,0.0,0.0,0.0,1.475647510752265,26.92950913901965,32.198632684482654,0.993985008685106,B7,199.0,1.475647510752265,2.0317877488553893,49.69925043425529,51.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.226830571056477,3.199912959748045,0.0,0.0,0.0,1.3611677305959815,26.58418138171183,32.61914591034828,1.0023853085281496,B7,200.0,1.3611677305959815,2.156293994873116,50.11926542640748,50.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.153433756048676,3.5173483879010723,0.0,0.0,0.0,1.3482017310331849,26.06431401369743,34.8355713100423,0.9955170600112594,B7,201.0,1.3482017310331849,2.008182502053864,49.77585300056297,49.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.234804986091438,3.406711855295505,0.0,0.0,0.0,1.4778546649379865,25.62038380316379,33.27945044027266,0.9806520757949052,B7,202.0,1.4778546649379865,2.078602623346977,49.03260378974526,48.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.241107105692257,3.256802990111491,0.0,0.0,0.0,1.503470486797443,27.060500324736424,34.453375937712565,0.9753924430197952,B7,203.0,1.503470486797443,2.051252921988244,48.76962215098977,47.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.143976491649013,3.365401801870901,0.0,0.0,0.0,1.3651321197435071,25.74604977689516,34.031408007233026,0.9853533741998204,B7,204.0,1.3651321197435071,2.024068864721252,49.26766870999102,46.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.240482473921205,3.8693435728179137,0.0,0.0,0.0,1.488042237611968,28.85616018711865,29.88533863648621,0.9742682601602264,B7,205.0,1.488042237611968,1.9831388697752996,48.71341300801132,45.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.157046995408085,3.1399174995551298,0.0,0.0,0.0,1.3633618064799142,29.19267962110014,33.38715796685027,0.9675845860946972,B7,206.0,1.3633618064799142,2.0879354144692,48.379229304734864,44.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.209222416016791,3.4681655461407663,0.0,0.0,0.0,1.4760021894555178,28.113732802042293,33.46466620566093,0.966221922661204,B7,207.0,1.4760021894555178,2.2100531924926803,48.3110961330602,43.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.202111881774672,3.3028029979747533,0.0,0.0,0.0,1.3385854581248846,26.852982593175437,32.48016306807935,0.9600971142287744,B7,208.0,1.3385854581248846,2.168151568602202,48.00485571143872,42.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.136976601904576,3.0151773022175297,0.0,0.0,0.0,1.3078328956556406,28.05435927796534,33.08458249216626,0.9510004670911826,B7,209.0,1.3078328956556406,1.9742585376873396,47.55002335455913,41.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.300268487319686,3.493263900631705,0.0,0.0,0.0,1.271569159288915,27.49365778160217,30.65155420388834,0.9554725775654256,B7,210.0,1.271569159288915,2.0330473420465127,47.77362887827128,40.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.263895663866722,3.244996222340124,0.0,0.0,0.0,1.5113326103649012,28.74726879602009,31.992197876189664,0.9293253932736378,B7,211.0,1.5113326103649012,1.8311054766949175,46.46626966368189,39.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.19063651618146,3.4795144879010897,0.0,0.0,0.0,1.3987438854016845,26.13499486254547,28.909717651272583,0.9477026569925454,B7,212.0,1.3987438854016845,1.9567419956333387,47.38513284962727,38.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.227084398865617,3.038312330379669,0.0,0.0,0.0,1.6896017582722436,24.75482300895972,32.08165759955658,0.929613922162543,B7,213.0,1.6896017582722436,1.93385532529662,46.48069610812715,37.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.193392046548489,3.791789544186407,0.0,0.0,0.0,1.2075380643085525,29.479802451181563,33.887573302222215,0.926767291601442,B7,214.0,1.2075380643085525,2.085163802017299,46.3383645800721,36.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.222444475532395,3.0552288602258626,0.0,0.0,0.0,1.4423247458828188,25.832124766681613,30.72274916471816,0.9196437104964252,B7,215.0,1.4423247458828188,1.9228137982311333,45.98218552482126,35.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.274272331656077,3.7764911383255577,0.0,0.0,0.0,1.3463779395899624,26.871479182351184,33.66414989331189,0.9236773573358448,B7,216.0,1.3463779395899624,2.1191329088392195,46.18386786679224,34.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.201571733025459,3.3834210004434944,0.0,0.0,0.0,1.432838138788494,28.00080834461836,30.30133558929049,0.9117460712543288,B7,217.0,1.432838138788494,2.0208472803487467,45.58730356271644,33.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.230623782513831,3.3393784876084216,0.0,0.0,0.0,1.64934843245997,28.02653886258128,32.620050685262065,0.9022231446510104,B7,218.0,1.64934843245997,1.9823296363910712,45.11115723255052,32.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.275442608194506,3.7473682756631006,0.0,0.0,0.0,1.3833256952543287,27.13007966465976,36.08037778011275,0.9011917015079308,B7,219.0,1.3833256952543287,1.939602527747636,45.05958507539655,31.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.2116120523540586,3.86027260368952,0.0,0.0,0.0,1.460493141826746,26.49690052559401,33.1734392792568,0.9066092454032126,B7,220.0,1.460493141826746,2.0735064367447285,45.33046227016063,30.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.210751090986528,3.7551896269835385,0.0,0.0,0.0,1.2782958825307582,28.508676770178276,33.31562515250619,0.8882719736298594,B7,221.0,1.2782958825307582,2.111763145108312,44.41359868149297,29.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.266615811463471,3.15191739150408,0.0,0.0,0.0,1.191558943169456,26.41096686186784,33.40063547835019,0.8964964044529493,B7,222.0,1.191558943169456,2.2466073516415697,44.82482022264747,28.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.146076838544316,3.512687444425957,0.0,0.0,0.0,1.4800243140257363,27.79744096956442,30.558806809997726,0.8827834642529623,B7,223.0,1.4800243140257363,1.870324004494188,44.13917321264812,27.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.160528248011359,3.943735547487925,0.0,0.0,0.0,1.4704971450739222,28.39758463092169,37.44553758357576,0.887045711926017,B7,224.0,1.4704971450739222,1.8875535242209864,44.35228559630085,26.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.157087714295038,3.0350645722558696,0.0,0.0,0.0,1.2593694266917683,26.54530019317617,33.49074142610345,0.8722857889203456,B7,225.0,1.2593694266917683,1.9892793251049885,43.61428944601728,25.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.128924084620359,3.167248468573035,0.0,0.0,0.0,1.563500681447041,29.96840169850866,33.937700445529394,0.8727623795760296,B7,226.0,1.563500681447041,2.1342430659743243,43.63811897880148,24.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.25862647520251,3.5676116491963024,0.0,0.0,0.0,1.6094780400072413,26.931967272993028,32.844669464350886,0.8659205263711655,B7,227.0,1.6094780400072413,1.92517002123543,43.29602631855828,23.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.205483762604664,3.3671421655174507,0.0,0.0,0.0,1.2787240939729945,29.025097276548536,32.32694892327326,0.853348348386368,B7,228.0,1.2787240939729945,2.194286856072499,42.6674174193184,22.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.153963917249585,4.163672721314671,0.0,0.0,0.0,1.4974375093884444,27.134862948984136,32.49891478519453,0.8527145087572895,B7,229.0,1.4974375093884444,2.0714523879710622,42.63572543786447,21.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.190265593420941,3.4944657228894247,0.0,0.0,0.0,1.4935490463539305,26.48757278844632,33.286418600098344,0.8498830027687198,B7,230.0,1.4935490463539305,1.9607594514872744,42.49415013843599,20.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.192069953579521,3.480204080287293,0.0,0.0,0.0,1.503051771940844,26.396497806110112,34.61113163351609,0.8515271870515478,B7,231.0,1.503051771940844,1.9383509564544392,42.57635935257739,19.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.172080683525285,3.6179910714021473,0.0,0.0,0.0,1.5130045003495445,29.287782850987305,33.74815347420057,0.8401515056838506,B7,232.0,1.5130045003495445,2.130337278667524,42.00757528419253,18.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.234784207549784,3.1219252332783496,0.0,0.0,0.0,1.3080180449783203,26.487115861090054,32.38283513562869,0.8342625989266192,B7,233.0,1.3080180449783203,1.9952291623604503,41.713129946330966,17.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.192865445194861,3.2935180728130846,0.0,0.0,0.0,1.3856959693803972,25.03795162333202,35.43949289947783,0.8206996733269041,B7,234.0,1.3856959693803972,2.133964277201488,41.034983666345205,16.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.252458721020902,3.120903129074565,0.0,0.0,0.0,1.5708232270202012,28.28197745875318,35.053177417651085,0.8261674153040264,B7,235.0,1.5708232270202012,1.857084814011384,41.30837076520132,15.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.234187059823141,2.930216698540173,0.0,0.0,0.0,1.5155814108199612,27.11875084358873,33.271316444944105,0.816360054320221,B7,236.0,1.5155814108199612,2.025275928750791,40.81800271601105,14.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.263777531066347,3.494097307736177,0.0,0.0,0.0,1.3762354528555774,29.187096807209056,35.6337491464335,0.8150269217787709,B7,237.0,1.3762354528555774,2.0214927934146014,40.75134608893855,13.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.158399400968995,3.7088970980681526,0.0,0.0,0.0,1.2357088585217624,27.051753019026307,32.88700343283076,0.8105048584178132,B7,238.0,1.2357088585217624,2.108134545107357,40.52524292089066,12.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.189326239958395,3.751192295546967,0.0,0.0,0.0,1.3634718317231267,26.210768390518485,31.499298351379885,0.8083386692645638,B7,239.0,1.3634718317231267,1.9448308120640216,40.41693346322819,11.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.267631922591886,3.653665144045577,0.0,0.0,0.0,1.367969999901608,28.569091513692403,32.26030047140264,0.8051844719386201,B7,240.0,1.367969999901608,2.0205650203988044,40.259223596931,10.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.258776431809592,3.728271438068393,0.0,0.0,0.0,1.5777043314265151,28.295081551180573,35.10151284517822,0.7922634902642576,B7,241.0,1.5777043314265151,2.140850568076465,39.61317451321288,9.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.205532496979796,3.335083249530591,0.0,0.0,0.0,1.329218104497537,29.58582050437169,32.494409336364775,0.7961012995992677,B7,242.0,1.329218104497537,2.1049475507533404,39.80506497996338,8.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.286953511929593,3.609912928502558,0.0,0.0,0.0,1.572524514200652,27.75413732903724,36.489255536737645,0.7881373639368348,B7,243.0,1.572524514200652,2.0111990327157034,39.406868196841735,7.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.121661788118049,4.06616908848013,0.0,0.0,0.0,1.3561254674885015,26.651306379628416,32.36684960005442,0.7808477588275857,B7,244.0,1.3561254674885015,1.8914343082094307,39.04238794137929,6.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.178946404340034,3.6840179470925,0.0,0.0,0.0,1.3021210180446174,25.092503440537406,32.70204760522911,0.7783086700559771,B7,245.0,1.3021210180446174,2.1043288534378246,38.915433502798855,5.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.210230507681424,3.2980423360340434,0.0,0.0,0.0,1.3814061256320345,25.51087691282316,34.28170588168714,0.7619704404853822,B7,246.0,1.3814061256320345,2.0376120436746765,38.09852202426911,4.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.209903079316233,3.6983085138755833,0.0,0.0,0.0,1.4281832711314215,28.080145158452503,30.89851634020852,0.7659027650271983,B7,247.0,1.4281832711314215,1.9728054470471608,38.29513825135992,3.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.214256030213842,3.9420910218014686,0.0,0.0,0.0,1.3454097071402198,29.098463226638906,30.828397156886187,0.7620101161060815,B7,248.0,1.3454097071402198,1.9677155918331024,38.10050580530408,2.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.184594540126263,3.025645699182577,0.0,0.0,0.0,1.4074497810794857,26.73602518015922,32.3032203005012,0.7574438607619847,B7,249.0,1.4074497810794857,1.9795351407164452,37.87219303809923,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_1,0,0.0,4.186321719588474,3.424951608100755,0.0,0.0,0.0,1.4063675686993111,28.72612968354363,33.98858800882345,0.7509718644896284,B7,250.0,1.4063675686993111,1.8863752850095477,37.54859322448142,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0
CSV_2,0,3561.8131216646525,0.0,0.0,3.629593050187034,0.0,0.0,33.55351153623154,0.0,33.45405988417796,1.311258320887879,0,0.0,0.0,0.0,0.0,0.0,43.70861069626263,33.55351153623154,26.439917565671852,8.805096198000713,Fast,98.23898076039984,Li-ion,112.0,Model B,1.0
CSV_2,0,4040.613956250129,0.0,0.0,3.879330663164851,0.0,0.0,32.22809191647998,0.0,35.933627943827446,2.8669286273067733,0,0.0,0.0,0.0,0.0,0.0,95.56428757689244,32.22809191647998,31.108646585999725,12.186859604161176,Fast,97.56262807916777,LiFePO4,398.0,Model A,1.0
CSV_2,0,6327.284359213082,0.0,0.0,4.111062085113486,0.0,0.0,91.5629122468933,0.0,25.00935797584998,2.2763836428907935,0,0.0,0.0,0.0,0.0,0.0,75.87945476302646,91.5629122468933,30.20321859580318,13.832335580295329,Slow,97.23353288394094,LiFePO4,175.0,Model A,2.0
CSV_2,0,3240.026316359353,0.0,0.0,4.012557420486693,0.0,0.0,32.45915798645555,0.0,32.49748199213998,1.916377907331999,0,0.0,0.0,0.0,0.0,0.0,63.8792635777333,32.45915798645555,18.077998093875472,9.318873828992766,Fast,98.13622523420143,LiFePO4,150.0,Model B,1.0
CSV_2,0,6417.898108873027,0.0,0.0,4.064592803503015,0.0,0.0,34.47547535157679,0.0,31.43491966287497,0.7212503291945787,0,0.0,0.0,0.0,0.0,0.0,24.041677639819287,34.47547535157679,17.984989394829476,11.687577238569476,Fast,97.6624845522861,Li-ion,886.0,Model C,2.0
CSV_2,0,1728.806585860149,0.0,0.0,3.9611483566975023,0.0,0.0,78.34584361761674,0.0,36.65660753576542,0.7211852049077472,0,0.0,0.0,0.0,0.0,0.0,24.03950683025824,78.34584361761674,20.363487354898268,5.435925976440278,Slow,98.91281480471194,Li-ion,248.0,Model C,0.0
CSV_2,0,5860.790623251784,0.0,0.0,3.984593595162497,0.0,0.0,50.4765858205486,0.0,38.12174120962521,0.4568257528541386,0,0.0,0.0,0.0,0.0,0.0,15.227525095137953,50.4765858205486,22.221494526820745,10.807450291976748,Fast,97.83850994160466,LiFePO4,830.0,Model B,2.0
CSV_2,0,6285.285798328418,0.0,0.0,4.0944369560957234,0.0,0.0,79.9039501259663,0.0,20.24313542954773,2.6386755935923247,0,0.0,0.0,0.0,0.0,0.0,87.95585311974416,79.9039501259663,23.16911162816965,14.139513036254067,Fast,97.17209739274918,LiFePO4,221.0,Model A,2.0
CSV_2,0,2290.9059170240325,0.0,0.0,3.67476760620143,0.0,0.0,15.882954180794671,0.0,33.48039838117585,1.9230105317066637,0,0.0,0.0,0.0,0.0,0.0,64.1003510568888,15.882954180794671,28.593944336666905,8.06085124554772,Slow,98.38782975089046,Li-ion,310.0,Model B,0.0
CSV_2,0,3782.0791942332025,0.0,0.0,3.8425974745501983,0.0,0.0,53.88140743060459,0.0,21.03671598239458,2.211795960049323,0,0.0,0.0,0.0,0.0,0.0,73.7265320016441,53.88140743060459,16.13360864331671,9.991050168970272,Slow,98.00178996620596,Li-ion,379.0,Model C,1.0
CSV_2,0,2192.9986479819336,0.0,0.0,3.6548466092737217,0.0,0.0,13.025224016495436,0.0,30.97717330154712,0.35557813459866655,0,0.0,0.0,0.0,0.0,0.0,11.85260448662222,13.025224016495436,15.693454084521328,5.1873203449389305,Normal,98.9625359310122,Li-ion,637.0,Model C,0.0
CSV_2,0,5439.624773965305,0.0,0.0,4.191367605597653,0.0,0.0,15.638788310981909,0.0,25.752654580873564,2.9187566008373844,0,0.0,0.0,0.0,0.0,0.0,97.29188669457947,15.638788310981909,22.838211258878182,13.707261472057802,Fast,97.25854770558844,LiFePO4,784.0,Model B,2.0
CSV_2,0,4412.08660836994,0.0,0.0,4.160841537780629,0.0,0.0,91.57937080099698,0.0,26.135531990442825,2.5475951301611386,0,0.0,0.0,0.0,0.0,0.0,84.91983767203796,91.57937080099698,28.94327384275961,11.680666550304512,Normal,97.6638666899391,LiFePO4,255.0,Model A,1.0
CSV_2,0,5011.940080249926,0.0,0.0,3.5275987679579544,0.0,0.0,22.532083400583566,0.0,27.05917006904713,0.8733155988313455,0,0.0,0.0,0.0,0.0,0.0,29.11051996104485,22.532083400583566,18.86870685912965,9.769512390740609,Normal,98.04609752185188,Li-ion,337.0,Model B,2.0
CSV_2,0,2378.921801737267,0.0,0.0,3.993902620760982,0.0,0.0,57.91786140476954,0.0,32.4258489809922,0.7909274114591716,0,0.0,0.0,0.0,0.0,0.0,26.36424704863905,57.91786140476954,27.830089625125037,6.243562859449988,Slow,98.75128742811,LiFePO4,475.0,Model A,0.0
CSV_2,0,2470.4751723145173,0.0,0.0,4.147673822190966,0.0,0.0,46.99860423406359,0.0,26.680999313375384,0.7951921766042713,0,0.0,0.0,0.0,0.0,0.0,26.506405886809045,46.99860423406359,20.19656275880599,6.090585777112718,Fast,98.78188284457744,LiFePO4,181.0,Model A,1.0
